CSV_ID,CSV_NAME,CSV_DATE,CSV_FLAG,CSV_CHOICELIST,CSV_CHOICELIST_MULTI
224439,FORK PLATFORM 2.2.3 - 1439,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224440,FORK PLATFORM 2.2.3 - 1440,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224441,FORK PLATFORM 2.2.3 - 1441,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224442,FORK PLATFORM 2.2.3 - 1442,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224443,FORK PLATFORM 2.2.3 - 1443,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224444,FORK PLATFORM 2.2.3 - 1444,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224445,FORK PLATFORM 2.2.3 - 1445,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224446,FORK PLATFORM 2.2.3 - 1446,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224447,FORK PLATFORM 2.2.3 - 1447,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224448,FORK PLATFORM 2.2.3 - 1448,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224449,FORK PLATFORM 2.2.3 - 1449,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224450,FORK PLATFORM 2.2.3 - 1450,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224451,FORK PLATFORM 2.2.3 - 1451,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224452,FORK PLATFORM 2.2.3 - 1452,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224453,FORK PLATFORM 2.2.3 - 1453,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224454,FORK PLATFORM 2.2.3 - 1454,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224455,FORK PLATFORM 2.2.3 - 1455,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224456,FORK PLATFORM 2.2.3 - 1456,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224457,FORK PLATFORM 2.2.3 - 1457,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224458,FORK PLATFORM 2.2.3 - 1458,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224459,FORK PLATFORM 2.2.3 - 1459,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224460,FORK PLATFORM 2.2.3 - 1460,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224461,FORK PLATFORM 2.2.3 - 1461,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224462,FORK PLATFORM 2.2.3 - 1462,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224463,FORK PLATFORM 2.2.3 - 1463,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224464,FORK PLATFORM 2.2.3 - 1464,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224465,FORK PLATFORM 2.2.3 - 1465,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224466,FORK PLATFORM 2.2.3 - 1466,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224467,FORK PLATFORM 2.2.3 - 1467,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224468,FORK PLATFORM 2.2.3 - 1468,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224469,FORK PLATFORM 2.2.3 - 1469,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224470,FORK PLATFORM 2.2.3 - 1470,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224471,FORK PLATFORM 2.2.3 - 1471,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224472,FORK PLATFORM 2.2.3 - 1472,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224473,FORK PLATFORM 2.2.3 - 1473,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224474,FORK PLATFORM 2.2.3 - 1474,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224475,FORK PLATFORM 2.2.3 - 1475,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224476,FORK PLATFORM 2.2.3 - 1476,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224477,FORK PLATFORM 2.2.3 - 1477,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224478,FORK PLATFORM 2.2.3 - 1478,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224479,FORK PLATFORM 2.2.3 - 1479,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224480,FORK PLATFORM 2.2.3 - 1480,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224481,FORK PLATFORM 2.2.3 - 1481,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224482,FORK PLATFORM 2.2.3 - 1482,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224483,FORK PLATFORM 2.2.3 - 1483,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224484,FORK PLATFORM 2.2.3 - 1484,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224485,FORK PLATFORM 2.2.3 - 1485,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224486,FORK PLATFORM 2.2.3 - 1486,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224487,FORK PLATFORM 2.2.3 - 1487,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224488,FORK PLATFORM 2.2.3 - 1488,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224489,FORK PLATFORM 2.2.3 - 1489,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224490,FORK PLATFORM 2.2.3 - 1490,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224491,FORK PLATFORM 2.2.3 - 1491,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224492,FORK PLATFORM 2.2.3 - 1492,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224493,FORK PLATFORM 2.2.3 - 1493,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224494,FORK PLATFORM 2.2.3 - 1494,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224495,FORK PLATFORM 2.2.3 - 1495,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224496,FORK PLATFORM 2.2.3 - 1496,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224497,FORK PLATFORM 2.2.3 - 1497,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224498,FORK PLATFORM 2.2.3 - 1498,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224499,FORK PLATFORM 2.2.3 - 1499,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224500,FORK PLATFORM 2.2.3 - 1500,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224501,FORK PLATFORM 2.2.3 - 1501,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224502,FORK PLATFORM 2.2.3 - 1502,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224503,FORK PLATFORM 2.2.3 - 1503,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224504,FORK PLATFORM 2.2.3 - 1504,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224505,FORK PLATFORM 2.2.3 - 1505,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224506,FORK PLATFORM 2.2.3 - 1506,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224507,FORK PLATFORM 2.2.3 - 1507,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224508,FORK PLATFORM 2.2.3 - 1508,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224509,FORK PLATFORM 2.2.3 - 1509,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224510,FORK PLATFORM 2.2.3 - 1510,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224511,FORK PLATFORM 2.2.3 - 1511,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224512,FORK PLATFORM 2.2.3 - 1512,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224513,FORK PLATFORM 2.2.3 - 1513,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224514,FORK PLATFORM 2.2.3 - 1514,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224515,FORK PLATFORM 2.2.3 - 1515,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224516,FORK PLATFORM 2.2.3 - 1516,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224517,FORK PLATFORM 2.2.3 - 1517,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224518,FORK PLATFORM 2.2.3 - 1518,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224519,FORK PLATFORM 2.2.3 - 1519,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224520,FORK PLATFORM 2.2.3 - 1520,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224521,FORK PLATFORM 2.2.3 - 1521,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224522,FORK PLATFORM 2.2.3 - 1522,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224523,FORK PLATFORM 2.2.3 - 1523,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224524,FORK PLATFORM 2.2.3 - 1524,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224525,FORK PLATFORM 2.2.3 - 1525,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224526,FORK PLATFORM 2.2.3 - 1526,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224527,FORK PLATFORM 2.2.3 - 1527,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224528,FORK PLATFORM 2.2.3 - 1528,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224529,FORK PLATFORM 2.2.3 - 1529,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224530,FORK PLATFORM 2.2.3 - 1530,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224531,FORK PLATFORM 2.2.3 - 1531,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224532,FORK PLATFORM 2.2.3 - 1532,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224533,FORK PLATFORM 2.2.3 - 1533,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224534,FORK PLATFORM 2.2.3 - 1534,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224535,FORK PLATFORM 2.2.3 - 1535,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224536,FORK PLATFORM 2.2.3 - 1536,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224537,FORK PLATFORM 2.2.3 - 1537,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224538,FORK PLATFORM 2.2.3 - 1538,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224539,FORK PLATFORM 2.2.3 - 1539,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224540,FORK PLATFORM 2.2.3 - 1540,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224541,FORK PLATFORM 2.2.3 - 1541,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224542,FORK PLATFORM 2.2.3 - 1542,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224543,FORK PLATFORM 2.2.3 - 1543,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224544,FORK PLATFORM 2.2.3 - 1544,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224545,FORK PLATFORM 2.2.3 - 1545,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224546,FORK PLATFORM 2.2.3 - 1546,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224547,FORK PLATFORM 2.2.3 - 1547,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224548,FORK PLATFORM 2.2.3 - 1548,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224549,FORK PLATFORM 2.2.3 - 1549,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224550,FORK PLATFORM 2.2.3 - 1550,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224551,FORK PLATFORM 2.2.3 - 1551,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224552,FORK PLATFORM 2.2.3 - 1552,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224553,FORK PLATFORM 2.2.3 - 1553,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224554,FORK PLATFORM 2.2.3 - 1554,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224555,FORK PLATFORM 2.2.3 - 1555,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224556,FORK PLATFORM 2.2.3 - 1556,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224557,FORK PLATFORM 2.2.3 - 1557,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224558,FORK PLATFORM 2.2.3 - 1558,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224559,FORK PLATFORM 2.2.3 - 1559,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224560,FORK PLATFORM 2.2.3 - 1560,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224561,FORK PLATFORM 2.2.3 - 1561,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224562,FORK PLATFORM 2.2.3 - 1562,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224563,FORK PLATFORM 2.2.3 - 1563,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224564,FORK PLATFORM 2.2.3 - 1564,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224565,FORK PLATFORM 2.2.3 - 1565,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224566,FORK PLATFORM 2.2.3 - 1566,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224567,FORK PLATFORM 2.2.3 - 1567,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224568,FORK PLATFORM 2.2.3 - 1568,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224569,FORK PLATFORM 2.2.3 - 1569,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224570,FORK PLATFORM 2.2.3 - 1570,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224571,FORK PLATFORM 2.2.3 - 1571,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224572,FORK PLATFORM 2.2.3 - 1572,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224573,FORK PLATFORM 2.2.3 - 1573,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224574,FORK PLATFORM 2.2.3 - 1574,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224575,FORK PLATFORM 2.2.3 - 1575,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224576,FORK PLATFORM 2.2.3 - 1576,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224577,FORK PLATFORM 2.2.3 - 1577,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224578,FORK PLATFORM 2.2.3 - 1578,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224579,FORK PLATFORM 2.2.3 - 1579,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224580,FORK PLATFORM 2.2.3 - 1580,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224581,FORK PLATFORM 2.2.3 - 1581,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224582,FORK PLATFORM 2.2.3 - 1582,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224583,FORK PLATFORM 2.2.3 - 1583,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224584,FORK PLATFORM 2.2.3 - 1584,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224585,FORK PLATFORM 2.2.3 - 1585,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224586,FORK PLATFORM 2.2.3 - 1586,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224587,FORK PLATFORM 2.2.3 - 1587,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224588,FORK PLATFORM 2.2.3 - 1588,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224589,FORK PLATFORM 2.2.3 - 1589,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224590,FORK PLATFORM 2.2.3 - 1590,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224591,FORK PLATFORM 2.2.3 - 1591,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224592,FORK PLATFORM 2.2.3 - 1592,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224593,FORK PLATFORM 2.2.3 - 1593,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224594,FORK PLATFORM 2.2.3 - 1594,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224595,FORK PLATFORM 2.2.3 - 1595,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224596,FORK PLATFORM 2.2.3 - 1596,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224597,FORK PLATFORM 2.2.3 - 1597,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224598,FORK PLATFORM 2.2.3 - 1598,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224599,FORK PLATFORM 2.2.3 - 1599,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224600,FORK PLATFORM 2.2.3 - 1600,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224601,FORK PLATFORM 2.2.3 - 1601,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224602,FORK PLATFORM 2.2.3 - 1602,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224603,FORK PLATFORM 2.2.3 - 1603,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224604,FORK PLATFORM 2.2.3 - 1604,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224605,FORK PLATFORM 2.2.3 - 1605,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224606,FORK PLATFORM 2.2.3 - 1606,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224607,FORK PLATFORM 2.2.3 - 1607,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224608,FORK PLATFORM 2.2.3 - 1608,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224609,FORK PLATFORM 2.2.3 - 1609,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224610,FORK PLATFORM 2.2.3 - 1610,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224611,FORK PLATFORM 2.2.3 - 1611,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224612,FORK PLATFORM 2.2.3 - 1612,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224613,FORK PLATFORM 2.2.3 - 1613,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224614,FORK PLATFORM 2.2.3 - 1614,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224615,FORK PLATFORM 2.2.3 - 1615,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224616,FORK PLATFORM 2.2.3 - 1616,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224617,FORK PLATFORM 2.2.3 - 1617,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224618,FORK PLATFORM 2.2.3 - 1618,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224619,FORK PLATFORM 2.2.3 - 1619,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224620,FORK PLATFORM 2.2.3 - 1620,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224621,FORK PLATFORM 2.2.3 - 1621,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224622,FORK PLATFORM 2.2.3 - 1622,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224623,FORK PLATFORM 2.2.3 - 1623,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224624,FORK PLATFORM 2.2.3 - 1624,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224625,FORK PLATFORM 2.2.3 - 1625,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224626,FORK PLATFORM 2.2.3 - 1626,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224627,FORK PLATFORM 2.2.3 - 1627,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224628,FORK PLATFORM 2.2.3 - 1628,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224629,FORK PLATFORM 2.2.3 - 1629,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224630,FORK PLATFORM 2.2.3 - 1630,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224631,FORK PLATFORM 2.2.3 - 1631,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224632,FORK PLATFORM 2.2.3 - 1632,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224633,FORK PLATFORM 2.2.3 - 1633,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224634,FORK PLATFORM 2.2.3 - 1634,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224635,FORK PLATFORM 2.2.3 - 1635,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224636,FORK PLATFORM 2.2.3 - 1636,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224637,FORK PLATFORM 2.2.3 - 1637,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224638,FORK PLATFORM 2.2.3 - 1638,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224639,FORK PLATFORM 2.2.3 - 1639,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224640,FORK PLATFORM 2.2.3 - 1640,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224641,FORK PLATFORM 2.2.3 - 1641,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224642,FORK PLATFORM 2.2.3 - 1642,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224643,FORK PLATFORM 2.2.3 - 1643,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224644,FORK PLATFORM 2.2.3 - 1644,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224645,FORK PLATFORM 2.2.3 - 1645,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224646,FORK PLATFORM 2.2.3 - 1646,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224647,FORK PLATFORM 2.2.3 - 1647,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224648,FORK PLATFORM 2.2.3 - 1648,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224649,FORK PLATFORM 2.2.3 - 1649,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224650,FORK PLATFORM 2.2.3 - 1650,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224651,FORK PLATFORM 2.2.3 - 1651,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224652,FORK PLATFORM 2.2.3 - 1652,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224653,FORK PLATFORM 2.2.3 - 1653,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224654,FORK PLATFORM 2.2.3 - 1654,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224655,FORK PLATFORM 2.2.3 - 1655,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224656,FORK PLATFORM 2.2.3 - 1656,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224657,FORK PLATFORM 2.2.3 - 1657,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224658,FORK PLATFORM 2.2.3 - 1658,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224659,FORK PLATFORM 2.2.3 - 1659,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224660,FORK PLATFORM 2.2.3 - 1660,7/10/2023,No,item 10,multi 1,multi 3,multi 5
224661,FORK PLATFORM 2.2.3 - 1661,6/11/2023,Yes,item 1,"multi 1,multi 2,multi 3"
224662,FORK PLATFORM 2.2.3 - 1662,7/10/2023,No,item 2,multi 1,multi 3,multi 5
224663,FORK PLATFORM 2.2.3 - 1663,7/11/2023,Yes,item 3,"multi 2,multi 4,multi 6,multi 8,multi 10"
224664,FORK PLATFORM 2.2.3 - 1664,6/11/2023,Yes,item 4,"multi 1,multi 2,multi 3"
224665,FORK PLATFORM 2.2.3 - 1665,7/10/2023,No,item 5,multi 1,multi 3,multi 5
224666,FORK PLATFORM 2.2.3 - 1666,7/11/2023,Yes,item 6,"multi 2,multi 4,multi 6,multi 8,multi 10"
224667,FORK PLATFORM 2.2.3 - 1667,6/11/2023,Yes,item 7,"multi 1,multi 2,multi 3"
224668,FORK PLATFORM 2.2.3 - 1668,7/10/2023,No,item 8,multi 1,multi 3,multi 5
224669,FORK PLATFORM 2.2.3 - 1669,7/11/2023,Yes,item 9,"multi 2,multi 4,multi 6,multi 8,multi 10"
224670,FORK PLATFORM 2.2.3 - 1670,6/11/2023,Yes,item 10,"multi 1,multi 2,multi 3"
224671,FORK PLATFORM 2.2.3 - 1671,7/10/2023,No,item 1,multi 1,multi 3,multi 5
224672,FORK PLATFORM 2.2.3 - 1672,7/11/2023,Yes,item 2,"multi 2,multi 4,multi 6,multi 8,multi 10"
224673,FORK PLATFORM 2.2.3 - 1673,6/11/2023,Yes,item 3,"multi 1,multi 2,multi 3"
224674,FORK PLATFORM 2.2.3 - 1674,7/10/2023,No,item 4,multi 1,multi 3,multi 5
224675,FORK PLATFORM 2.2.3 - 1675,7/11/2023,Yes,item 5,"multi 2,multi 4,multi 6,multi 8,multi 10"
224676,FORK PLATFORM 2.2.3 - 1676,6/11/2023,Yes,item 6,"multi 1,multi 2,multi 3"
224677,FORK PLATFORM 2.2.3 - 1677,7/10/2023,No,item 7,multi 1,multi 3,multi 5
224678,FORK PLATFORM 2.2.3 - 1678,7/11/2023,Yes,item 8,"multi 2,multi 4,multi 6,multi 8,multi 10"
224679,FORK PLATFORM 2.2.3 - 1679,6/11/2023,Yes,item 9,"multi 1,multi 2,multi 3"
224680,FORK PLATFORM 2.2.3 - 1680,7/10/2023,No,item 10,multi 1,multi 3,multi 5
